t,gt_x,gt_y,gt_yaw,imu_gz,odo_v,odo_w,naive_x,naive_y,naive_yaw,ekf_x,ekf_y,ekf_yaw,ekf_bg,ekf_v
1.0000000000000002,1.0462816830925568,0.02382484783089923,0.03277680352200285,0.009963897257065493,0.9492787263109547,0.016379037190616823,0.9665445130537185,0.02343145483548555,0.0338244689065319,0.8303848360174799,0.021061278927676192,0.033394501584267336,0.00010370511423649835,0.9541623257817977
1.0500000000000003,1.0961775316616469,0.025480975287177805,0.033179507449503376,0.005780490196728102,0.9631868439776339,0.010473916867034125,1.0146758357239465,0.025074019611495073,0.03411349341636827,0.8782018107377327,0.02277760032090364,0.033911489250622824,-0.00018930856519555264,0.9619645180441996
1.1000000000000003,1.1460773745796664,0.02715534084213712,0.03354194098425367,0.007698659980858041,0.9223284081829319,0.012820558976769867,1.0607648163235388,0.026664647991586684,0.03449842641541112,0.9259506337964036,0.024529168709798516,0.03454545222525287,-0.00048417948020178686,0.9277513269014844
1.1500000000000004,1.1959809906243102,0.028846129578659906,0.033868131165529114,-0.0064508608225597175,2.1340102776239465,0.0015628118451715281,1.1674030236493587,0.030310522488474326,0.034175883374283345,0.9740051018457515,0.02635346789744389,0.034612554563634775,-0.00092562409252104,1.137311465298507
1.2000000000000004,1.2458881707374314,0.03055170734357831,0.03416170232867666,0.00028816922063900903,1.1386888292029718,0.013298393823424405,1.2243041908516894,0.032256748423838466,0.03419029183531519,1.0308631363700258,0.028626392176219657,0.035259355221780066,-0.001621784930047985,1.138570664078327
1.2500000000000004,1.2957987172669418,0.0322706027443453,0.034425916375509846,-0.0019715392186791464,1.0699386463011145,0.009810540838507398,1.2777700379059778,0.03408019732334245,0.03409171487438112,1.0870798823534893,0.03087350311923874,0.035734314155508554,-0.0021978658742021883,1.079265354815088
1.3000000000000005,1.3457124432833896,0.034001490937186296,0.03466370901765936,-0.005256007355498865,1.0873500536268634,0.009882080107737083,1.3321064345924238,0.03591904014942577,0.03382891450660619,1.1410565658354683,0.03314543751327207,0.036208171566634174,-0.0029211020446340014,1.0862438562567966
1.3500000000000005,1.3956291719588183,0.035743179028801225,0.03487772239559428,-0.02123286437527402,1.1755643426565905,0.0036433150891132496,1.3908530996369912,0.03784469729841977,0.032767271287842625,1.1959311313484107,0.03569949254784444,0.036355288021380175,-0.004132345999863678,1.1633414156333874
1.4000000000000006,1.445548735997995,0.037494592931298615,0.035070334435735706,-0.009848503654924384,1.1945696239620027,0.009237727183872377,1.4505504749805673,0.039772090180003626,0.032274846105096344,1.2542601429755815,0.03824117828082519,0.03679283618171876,-0.004947703495284876,1.1902962367696508
1.4500000000000006,1.4954709771140728,0.03925476552592272,0.035243685271862724,-0.008487059548263797,1.0216623755296055,0.0060664424910272345,1.5016076852125586,0.04139883762759338,0.031850493127683066,1.3125723722953344,0.04066907884485888,0.03708023186383321,-0.0054659209385966,1.0447388776282611
